fuente,ejercicio,estado,dataset_id,dataset_titulo,recurso_id,recurso_nombre,recurso_descripcion,formato,url,archivo,descargado,bytes,md5,http,error,recurso_modificado,dataset_modificado
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,71668abf-75d4-41b7-a2bb-e37d73de8ecc,Datos animales,"Contiene los nacimientos, consumos y muertes de animales así como la cantidad de tenedores y animales por especie.",CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/71668abf-75d4-41b7-a2bb-e37d73de8ecc/download/datosanimales.csv,data-raw/dicose/2025/datos-animales__71668abf.csv,2026-09-25T06:20:18+0000,4132085,6657a001839bacb0440c5d18b18b9d08,,,2026-06-10T13:13:14.808946,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,a6050711-7c15-4a1e-baa4-48d310f95991,Datos generales,"Para el ejercicio ganadero, departamento, actividad, etc, detalla cantidad de tenedores, superficie explotada y con destino ganadería, und. ganaderas.",CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/a6050711-7c15-4a1e-baa4-48d310f95991/download/datosgenerales.csv,data-raw/dicose/2025/datos-generales__a6050711.csv,2026-09-25T06:20:16+0000,1986751,5ebdcdad8a27e91015eb65399a4e7fe8,,,2026-06-10T14:35:34.011185,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,f0c30bc3-55ec-4d80-a6df-ba894656d8b7,Mejoramientos de tierras,"Para el ejercicio ganadero, departamento, actividad, etc. detalla las hectáreas en las que se realizaron mejoras.",CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/f0c30bc3-55ec-4d80-a6df-ba894656d8b7/download/datosmejoramientostierra.csv,data-raw/dicose/2025/mejoramientos-de-tierras__f0c30bc3.csv,2026-09-25T06:20:25+0000,1087297,e4b8308c57050c8ab6cdf2e0d725336b,,,2026-06-10T15:27:33.169717,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,fedf6993-60b9-40dc-b159-12caa277043f,Metadatos de animales detallados,Este recurso contiene los metadatos correspondientes a la información detallada de animales declarados por categoría.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/fedf6993-60b9-40dc-b159-12caa277043f/download/datosanimalesdetallados.csv,data-raw/dicose/2025/metadatos-de-animales-detallados__fedf6993.csv,2026-09-25T06:20:21+0000,4822,d8182bee2c95b74ecfc2ee2e40aecbd9,,,2026-06-10T13:27:55.033913,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,cee7fc74-79aa-40ac-a5fe-725b525bc4cd,Metadatos de códigos de actividades,Este recurso contiene los metadatos de los códigos de actividades.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/cee7fc74-79aa-40ac-a5fe-725b525bc4cd/download/actividades.csv,data-raw/dicose/2025/metadatos-de-codigos-de-actividades__cee7fc74.csv,2026-09-25T06:20:28+0000,239,04ce5261ce6faf9a92dd6cc41b832a5b,,,2026-06-10T15:42:34.150344,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,0a969862-bb06-4455-aa53-1d194dd46092,Metadatos de códigos de categoría,Este recurso contiene los metadatos de códigos de categoría.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/0a969862-bb06-4455-aa53-1d194dd46092/download/categorias.csv,data-raw/dicose/2025/metadatos-de-codigos-de-categoria__0a969862.csv,2026-09-25T06:20:29+0000,454,08ecbbe31405339de4483c5fc1937382,,,2026-06-10T15:48:01.362288,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,ca64f85a-2568-4135-bf6c-5d8e82184b31,Metadatos de códigos de departamentos,Este recurso contiene los metadatos de códigos de departamentos.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/ca64f85a-2568-4135-bf6c-5d8e82184b31/download/departamentos.csv,data-raw/dicose/2025/metadatos-de-codigos-de-departamentos__ca64f85a.csv,2026-09-25T06:20:30+0000,257,fd2bec71b475b87d3fa09eee2af47317,,,2026-06-10T15:52:36.378537,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,205d21c0-4c4d-45e3-a1c1-4215d6e72ecd,Metadatos de códigos de especies,Este recurso contiene los metadatos de códigos de especies.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/205d21c0-4c4d-45e3-a1c1-4215d6e72ecd/download/especies.csv,data-raw/dicose/2025/metadatos-de-codigos-de-especies__205d21c0.csv,2026-09-25T06:20:31+0000,221,df4ea320fe7bb724c61b24b4ae01eb8e,,,2026-06-10T15:57:57.731742,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,240658a0-9313-470f-bc94-a293fd6344a1,Metadatos de códigos de estratos,Este recurso contiene los metadatos de código de estratos.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/240658a0-9313-470f-bc94-a293fd6344a1/download/estratos.csv,data-raw/dicose/2025/metadatos-de-codigos-de-estratos__240658a0.csv,2026-09-25T06:20:32+0000,217,bcc3ce0afa544ba23f4d129da3b72553,,,2026-06-10T16:04:36.606852,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,c97d8f98-1113-4f5a-82c7-822153fc3a73,Metadatos de códigos de giros,Este recurso contiene los metadatos de códigos de giros.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/c97d8f98-1113-4f5a-82c7-822153fc3a73/download/giros.csv,data-raw/dicose/2025/metadatos-de-codigos-de-giros__c97d8f98.csv,2026-09-25T06:20:33+0000,193,ac7e49898d8a57795639150eb3d69aeb,,,2026-06-10T16:05:55.118579,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,d8f476d2-358a-4314-9aa5-aa6bde992877,Metadatos de códigos de productos,Este recurso contiene los metadatos de códigos de productos.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/d8f476d2-358a-4314-9aa5-aa6bde992877/download/productos.csv,data-raw/dicose/2025/metadatos-de-codigos-de-productos__d8f476d2.csv,2026-09-25T06:20:36+0000,341,4d63176bd6a310dc3f94ede0161a8487,,,2026-06-10T16:14:02.223120,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,30036d1f-690b-422d-9dc1-cc1baafa9b49,Metadatos de códigos de tenencia de tierra,Este recurso contiene los metadatos de códigos de tenencia de tierra.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/30036d1f-690b-422d-9dc1-cc1baafa9b49/download/tenenciastierra.csv,data-raw/dicose/2025/metadatos-de-codigos-de-tenencia-de-tierra__30036d1f.csv,2026-09-25T06:20:37+0000,269,42ba903d992038fd298d940befa8f346,,,2026-06-10T16:15:33.970322,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,efa58c62-d39d-4d04-aaa9-6fecad1ab730,Metadatos de códigos de usos de tierra,Este recurso contiene los metadatos de códigos de usos de tierra.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/efa58c62-d39d-4d04-aaa9-6fecad1ab730/download/usostierra.csv,data-raw/dicose/2025/metadatos-de-codigos-de-usos-de-tierra__efa58c62.csv,2026-09-25T06:20:39+0000,225,b411bc72a2dc3ca37a5900f4bdcc3ec7,,,2026-06-10T16:19:34.849108,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,0c781d88-25ea-48e5-a051-4c30d226a8be,Metadatos de códigos tipos de producción,Este recurso contiene los metadatos de códigos de tipos de producción.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/0c781d88-25ea-48e5-a051-4c30d226a8be/download/tiposproducciones.csv,data-raw/dicose/2025/metadatos-de-codigos-tipos-de-produccion__0c781d88.csv,2026-09-25T06:20:38+0000,289,a28060def5d7410ced74366440cb4f79,,,2026-06-10T16:18:20.093724,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,c3f3a72a-12b1-4469-84c6-2f7cec51246f,Metadatos de datos animales,"Este recurso contiene los metadatos correspondientes a datos de animales, así como su origen y limitantes.",CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/c3f3a72a-12b1-4469-84c6-2f7cec51246f/download/datosanimales.csv,data-raw/dicose/2025/metadatos-de-datos-animales__c3f3a72a.csv,2026-09-25T06:20:19+0000,5132,be13e8746e4ed662f1b7753a2e8d3cac,,,2026-06-10T13:14:00.936726,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,facdd797-eef3-4b61-8c78-16fee4e2b260,Metadatos de datos generales,Este recurso contiene los metadatos de los datos generales.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/facdd797-eef3-4b61-8c78-16fee4e2b260/download/datosgenerales.csv,data-raw/dicose/2025/metadatos-de-datos-generales__facdd797.csv,2026-09-25T06:20:17+0000,4642,d805f9d972491776096cfe7f14ad256e,,,2025-09-19T13:59:14.834166,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,f43af745-c972-4b5f-b54b-8961e2c2b55b,Metadatos de especializaciones MGAP,Este recurso contiene los metadatos de códigos de especializaciones.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/f43af745-c972-4b5f-b54b-8961e2c2b55b/download/especializacionesmgap.csv,data-raw/dicose/2025/metadatos-de-especializaciones-mgap__f43af745.csv,2026-09-25T06:20:40+0000,310,ed075ae231f4ee4fb744a0f0e096659e,,,2026-06-10T16:35:36.185033,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,7701e06f-b244-412a-9504-0c0b976b4179,Metadatos de mejoramientos de tierras,Este recurso contiene los metadatos de los mejoramientos de tierras.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/7701e06f-b244-412a-9504-0c0b976b4179/download/datosmejoramientostierra.csv,data-raw/dicose/2025/metadatos-de-mejoramientos-de-tierras__7701e06f.csv,2026-09-25T06:20:25+0000,3840,7b2d2171971dd6be35cb66c06a9efc6e,,,2026-06-10T15:28:16.965888,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,41d6b2cb-253d-4000-a305-b84e1cc70c0f,Metadatos de mejoramientos de tierras,Este recurso contiene los metadatos de mejoramientos de tierras.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/41d6b2cb-253d-4000-a305-b84e1cc70c0f/download/mejoramientostierra.csv,data-raw/dicose/2025/metadatos-de-mejoramientos-de-tierras__41d6b2cb.csv,2026-09-25T06:20:34+0000,289,bc00a20cf0c4e3f6242d76188b081c64,,,2026-06-10T16:10:32.103576,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,5c1b0ce4-773b-4a1e-b046-287b6b00a409,Metadatos de naturalezas jurídicas,Este recurso contiene los metadatos de naturalezas jurídicas.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/5c1b0ce4-773b-4a1e-b046-287b6b00a409/download/naturalezasjuridicas.csv,data-raw/dicose/2025/metadatos-de-naturalezas-juridicas__5c1b0ce4.csv,2026-09-25T06:20:35+0000,315,39b44150bacdbfdbbea87639f1aca712,,,2026-06-10T16:11:47.649393,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,b5f118f6-06c4-46c5-93d7-8b28fd2e9cd3,Metadatos de producción de leche,Este recurso contiene los metadatos de producción de leche.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/b5f118f6-06c4-46c5-93d7-8b28fd2e9cd3/download/datosproduccionleche.csv,data-raw/dicose/2025/metadatos-de-produccion-de-leche__b5f118f6.csv,2026-09-25T06:20:26+0000,4332,0e904262cf66270b13a46869a5bbeb3e,,,2026-06-10T15:39:14.466996,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,8abd227d-4c29-41f2-8f7f-8e0093669d60,Metadatos de producción de leche en establecimiento,Este recurso contiene los metadatos de producción de leche en establecimiento.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/8abd227d-4c29-41f2-8f7f-8e0093669d60/download/datosproduccionlecheenestablecimiento.csv,data-raw/dicose/2025/metadatos-de-produccion-de-leche-en-establecimiento__8abd227d.csv,2026-09-25T06:20:27+0000,4082,c650b9b3f4fa17412d8a52e1953469bd,,,2026-06-10T15:41:06.439647,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,afa99b46-e6d7-4968-9d2a-20b06e37351e,Metadatos de tenencia de tierra,Este recurso contiene los metadatos de tenencia de la tierra.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/afa99b46-e6d7-4968-9d2a-20b06e37351e/download/datostenenciastierra.csv,data-raw/dicose/2025/metadatos-de-tenencia-de-tierra__afa99b46.csv,2026-09-25T06:20:23+0000,3829,ee525e88b5516a65ed2fca9e0d180121,,,2026-06-10T15:14:45.412123,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,84b74264-9bbd-418f-9316-7e93039c52de,Metadatos de uso de la tierra,Este recurso contiene los metadatos del uso de la tierra.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/84b74264-9bbd-418f-9316-7e93039c52de/download/datosusostierra.csv,data-raw/dicose/2025/metadatos-de-uso-de-la-tierra__84b74264.csv,2026-09-25T06:20:24+0000,3804,9fce798e8992f19ca55a25e5908bac26,,,2026-06-10T15:24:39.037161,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,5c9bf98c-4701-4533-8e12-a4a267eccd7d,Producción de leche,"Para el ejercicio ganadero, departamento, actividad, etc. detalla la cantidad de tenedores con la producción de leche en litros.",CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/5c9bf98c-4701-4533-8e12-a4a267eccd7d/download/datosproduccionleche.csv,data-raw/dicose/2025/produccion-de-leche__5c9bf98c.csv,2026-09-25T06:20:25+0000,242618,3f0ee0477a47a826d924bd7aa2273265,,,2026-06-10T15:38:29.667193,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,38a243e0-c103-4733-a602-9bc5802f30fc,Producción de leche en establecimiento,"Para el ejercicio ganadero, departamento, actividad, etc. detalla la cantidad de leche en litros producida en establecimiento.",CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/38a243e0-c103-4733-a602-9bc5802f30fc/download/datosproduccionlecheenestablecimiento.csv,data-raw/dicose/2025/produccion-de-leche-en-establecimiento__38a243e0.csv,2026-09-25T06:20:26+0000,19877,bddf4902edba797b255e65a53b26352e,,,2026-06-10T15:40:27.719323,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,6d679cce-a062-4618-b657-06052a0a3346,Tenencia de tierra,"Para el ejercicio ganadero, departamento, actividad, etc. detalla la cantidad de hectáreas explotadas.",CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/6d679cce-a062-4618-b657-06052a0a3346/download/datostenenciastierra.csv,data-raw/dicose/2025/tenencia-de-tierra__6d679cce.csv,2026-09-25T06:20:22+0000,1896734,8813c2119d52c87726755e4ee83c7ce4,,,2026-06-10T15:14:02.056700,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,923a9eea-2740-4197-b041-c948aec816e5,Uso de la tierra,"Para el ejercicio ganadero, departamento, actividad, etc. detalla la cantidad de hectáreas según la explotación o uso de la tierra.",CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/923a9eea-2740-4197-b041-c948aec816e5/download/datosusostierra.csv,data-raw/dicose/2025/uso-de-la-tierra__923a9eea.csv,2026-09-25T06:20:23+0000,2827146,801d984227c77e7221dcce9727f875ce,,,2026-06-10T15:23:58.610504,2026-06-17T16:26:10.584003
geo,,,departamentos,MGAP SNIA — Unidades Administrativas: Límites Departamentales,departamentos,Limites Departamentales,,GeoJSON (EPSG:4326),https://mapas.mgap.gub.uy/arcgis/rest/services/SNIA_Temas/UnidadesAdministrativas/MapServer/1,data-raw/geo/departamentos.geojson,2026-09-25T06:47:41+0000,7079392,d7bdb7284578180220ca1a30615ce394,,,,
geo,,,9bfa6e97-f40f-437e-aa13-a3406c50f762,Límites departamentales (Catálogo Nacional de Datos Abiertos),3c1b430a-c010-4db1-880d-bdc0f11e4ce9,Límites departamentales,Recurso indicado en el encargo; sustituido por la capa del MGAP.,,https://catalogodatos.gub.uy/dataset/9bfa6e97-f40f-437e-aa13-a3406c50f762/resource/3c1b430a-c010-4db1-880d-bdc0f11e4ce9,,2026-09-25T06:48:34+0000,,,404,HTTP 404,,
geo,,,ae_snig,SNIG MapasBase — AAEE,ae_snig,SDE.SDE.FCAreaEnumeracion,,GeoJSON (EPSG:4326),https://web.snig.gub.uy/arcgisserver/rest/services/MapasBase/AAEE/MapServer/0,data-raw/geo/ae_snig.geojson,2026-09-25T06:48:32+0000,24676351,6bd739cd5acf269c890f68ab7ccfa881,,,,
geo,,,ae_mgap,MGAP SNIA — Unidades Estadísticas: Áreas de Enumeración (AE),ae_mgap,Áreas de Enumeración (AE),,GeoJSON (EPSG:4326),https://mapas.mgap.gub.uy/arcgis/rest/services/SNIA_Temas/Unidades_Estad%C3%ADsticas/MapServer/5,data-raw/geo/ae_mgap.geojson,2026-09-25T06:47:41+0000,14516728,20685f42145b5930d8d900e8c2b25a73,,,,
